timestamp,date,day_of_month,hour,day_of_week,is_weekend,vm_id,vm_role,subnet,region,cpu_usage_pct,memory_usage_pct,storage_used_gb,failed_ssh_logins,active_sessions,http_error_rate_pct,network_in_mb,network_out_mb,disk_iops,incident_flag,incident_type,incident_description
2025-06-27 11:00:00,2025-06-27,27,11,Friday,0,medicore-db-replica,db,restricted,UK South,48.9,84.3,203.25,0,3,0.0,162.8,91.3,385,0,,
2025-06-27 11:00:00,2025-06-27,27,11,Friday,0,medicore-bastion-01,bastion,bastion,UK South,10.7,35.8,19.19,2,0,0.0,140.9,83.7,15,0,,
2025-06-27 11:00:00,2025-06-27,27,11,Friday,0,safedata-web-vm-01,web,private,UK West,38.4,74.0,63.89,0,35,0.39,122.1,97.8,67,0,,
2025-06-27 11:00:00,2025-06-27,27,11,Friday,0,safedata-web-vm-02,web,private,UK West,55.1,67.3,63.3,1,30,0.5,149.6,120.4,57,0,,
2025-06-27 11:00:00,2025-06-27,27,11,Friday,0,safedata-app-vm-01,app,private,UK West,89.3,75.9,88.57,1,33,1.54,132.3,108.5,197,0,,
2025-06-27 11:00:00,2025-06-27,27,11,Friday,0,safedata-app-vm-02,app,private,UK West,75.2,82.1,88.35,0,25,1.78,103.6,82.2,175,0,,
2025-06-27 11:00:00,2025-06-27,27,11,Friday,0,safedata-db-01,db,restricted,UK West,59.5,93.8,202.81,1,6,0.0,145.3,91.6,380,0,,
2025-06-27 11:00:00,2025-06-27,27,11,Friday,0,safedata-bastion-01,bastion,bastion,UK West,5.2,31.8,18.55,0,4,0.0,119.2,70.5,16,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,medicore-web-vm-01,web,private,UK South,71.1,56.6,63.34,0,30,0.12,153.9,111.1,53,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,medicore-web-vm-02,web,private,UK South,57.9,72.4,63.49,2,26,0.85,111.9,71.2,64,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,medicore-app-vm-01,app,private,UK South,49.6,74.8,88.59,0,15,0.32,116.1,70.3,193,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,medicore-app-vm-02,app,private,UK South,76.9,88.9,88.29,1,26,0.48,137.1,115.7,202,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,medicore-app-vm-03,app,private,UK South,45.8,81.9,88.68,0,26,0.14,125.9,66.6,196,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,medicore-db-primary,db,restricted,UK South,42.4,87.6,202.7,2,5,0.0,109.0,107.5,295,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,medicore-db-replica,db,restricted,UK South,38.7,96.3,202.97,0,5,0.0,130.3,46.4,453,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,medicore-bastion-01,bastion,bastion,UK South,5.4,44.6,19.3,0,1,0.0,85.7,57.8,14,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,safedata-web-vm-01,web,private,UK West,66.5,62.8,63.2,0,33,1.7,144.3,59.4,49,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,safedata-web-vm-02,web,private,UK West,36.6,78.0,63.71,1,39,1.21,93.1,76.8,64,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,safedata-app-vm-01,app,private,UK West,43.1,69.3,89.01,1,19,0.54,152.9,65.3,174,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,safedata-app-vm-02,app,private,UK West,62.3,68.2,88.46,0,30,0.29,160.5,78.1,201,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,safedata-db-01,db,restricted,UK West,54.3,79.3,203.05,0,4,0.0,106.4,70.1,437,0,,
2025-06-27 12:00:00,2025-06-27,27,12,Friday,0,safedata-bastion-01,bastion,bastion,UK West,5.4,31.3,18.88,1,1,0.0,88.2,95.3,15,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,medicore-web-vm-01,web,private,UK South,77.8,57.3,63.45,0,28,1.75,160.9,81.1,40,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,medicore-web-vm-02,web,private,UK South,50.0,73.9,63.63,0,24,1.1,132.8,108.8,67,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,medicore-app-vm-01,app,private,UK South,64.5,76.0,88.36,0,21,0.95,136.7,95.9,239,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,medicore-app-vm-02,app,private,UK South,70.9,75.5,89.14,1,28,1.6,89.4,66.9,172,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,medicore-app-vm-03,app,private,UK South,70.7,89.3,88.65,1,32,1.34,130.6,90.0,170,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,medicore-db-primary,db,restricted,UK South,43.2,74.7,203.0,1,3,0.0,138.4,89.3,442,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,medicore-db-replica,db,restricted,UK South,36.0,87.7,203.1,1,3,0.0,115.1,90.5,412,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,medicore-bastion-01,bastion,bastion,UK South,9.1,33.8,19.99,1,2,0.0,102.9,100.7,14,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,safedata-web-vm-01,web,private,UK West,56.7,81.1,63.59,0,37,0.6,123.2,79.0,50,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,safedata-web-vm-02,web,private,UK West,66.3,73.3,63.94,1,42,0.13,126.0,27.2,45,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,safedata-app-vm-01,app,private,UK West,68.4,80.6,89.26,0,25,1.28,110.6,70.6,164,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,safedata-app-vm-02,app,private,UK West,69.5,75.9,88.29,0,34,0.42,148.8,102.0,153,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,safedata-db-01,db,restricted,UK West,38.9,75.8,202.94,0,3,0.0,142.2,76.0,442,0,,
2025-06-27 13:00:00,2025-06-27,27,13,Friday,0,safedata-bastion-01,bastion,bastion,UK West,3.9,19.4,18.93,0,1,0.0,97.7,93.2,14,0,,
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,medicore-web-vm-01,web,private,UK South,65.8,59.4,63.25,81,30,4.71,123.4,85.5,84,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,medicore-web-vm-02,web,private,UK South,71.2,80.7,62.94,86,35,4.39,158.4,95.5,90,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,medicore-app-vm-01,app,private,UK South,79.1,70.0,88.55,74,29,4.46,94.7,108.9,233,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,medicore-app-vm-02,app,private,UK South,85.2,88.9,88.99,60,29,3.2,125.1,88.2,297,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,medicore-app-vm-03,app,private,UK South,70.9,75.6,88.42,67,26,7.22,134.5,64.6,252,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,medicore-db-primary,db,restricted,UK South,62.6,86.6,202.76,52,5,0.0,84.4,77.4,589,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,medicore-db-replica,db,restricted,UK South,69.4,85.7,202.21,54,4,0.0,91.2,79.4,600,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,medicore-bastion-01,bastion,bastion,UK South,14.7,23.1,19.13,38,2,0.0,117.8,61.3,15,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,safedata-web-vm-01,web,private,UK West,66.6,76.3,63.51,66,34,4.94,131.6,130.5,76,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,safedata-web-vm-02,web,private,UK West,43.0,44.9,62.99,42,38,7.29,164.0,80.3,80,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,safedata-app-vm-01,app,private,UK West,73.9,90.1,88.96,38,34,6.16,112.3,67.2,323,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,safedata-app-vm-02,app,private,UK West,64.2,83.3,89.25,53,29,5.76,94.7,72.8,313,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,safedata-db-01,db,restricted,UK West,46.2,79.5,203.23,56,12,0.0,82.1,76.6,526,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 14:00:00,2025-06-27,27,14,Friday,0,safedata-bastion-01,bastion,bastion,UK West,13.2,34.8,19.33,38,6,0.0,50.7,87.9,28,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,medicore-web-vm-01,web,private,UK South,72.8,56.5,63.39,85,42,4.02,169.0,66.1,110,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,medicore-web-vm-02,web,private,UK South,69.2,70.4,63.5,80,34,5.71,137.7,94.6,102,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,medicore-app-vm-01,app,private,UK South,64.8,82.3,88.8,68,42,5.18,109.3,80.9,255,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,medicore-app-vm-02,app,private,UK South,76.8,65.9,89.17,86,35,3.73,178.4,109.9,239,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,medicore-app-vm-03,app,private,UK South,78.6,76.1,89.01,62,39,7.64,132.8,77.0,302,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,medicore-db-primary,db,restricted,UK South,57.4,86.3,202.78,53,5,0.0,83.8,64.5,622,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,medicore-db-replica,db,restricted,UK South,44.5,81.3,202.89,89,11,0.0,98.1,78.1,628,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,medicore-bastion-01,bastion,bastion,UK South,13.4,27.7,18.36,38,8,0.0,136.4,88.2,23,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,safedata-web-vm-01,web,private,UK West,64.2,62.5,62.93,78,26,5.06,151.5,89.7,115,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,safedata-web-vm-02,web,private,UK West,78.3,82.6,62.97,84,36,3.43,100.8,81.6,88,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,safedata-app-vm-01,app,private,UK West,70.6,75.0,89.05,83,28,3.53,91.6,101.3,359,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,safedata-app-vm-02,app,private,UK West,66.1,93.9,88.44,58,29,5.61,100.8,116.6,336,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,safedata-db-01,db,restricted,UK West,44.9,74.9,203.25,38,11,0.0,99.5,89.0,692,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 15:00:00,2025-06-27,27,15,Friday,0,safedata-bastion-01,bastion,bastion,UK West,24.9,29.1,18.85,81,9,0.0,108.0,64.2,29,1,pen_test,Authorised penetration test — NCSC approved
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,medicore-web-vm-01,web,private,UK South,62.1,75.7,63.37,1,28,0.46,160.1,78.8,58,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,medicore-web-vm-02,web,private,UK South,44.7,84.1,63.48,0,31,0.19,101.0,90.2,68,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,medicore-app-vm-01,app,private,UK South,69.0,77.6,88.72,1,22,1.5,114.9,86.7,107,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,medicore-app-vm-02,app,private,UK South,53.9,72.5,88.31,0,38,1.43,117.9,52.0,167,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,medicore-app-vm-03,app,private,UK South,57.1,73.6,88.2,0,28,1.46,98.3,68.1,213,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,medicore-db-primary,db,restricted,UK South,47.7,82.4,202.72,0,5,0.0,131.0,86.3,277,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,medicore-db-replica,db,restricted,UK South,40.9,81.2,203.28,0,6,0.0,185.1,87.5,402,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,medicore-bastion-01,bastion,bastion,UK South,9.3,26.1,19.07,1,2,0.0,148.3,89.1,15,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,safedata-web-vm-01,web,private,UK West,59.2,75.1,63.6,1,24,0.4,120.8,93.7,67,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,safedata-web-vm-02,web,private,UK West,65.5,70.4,63.06,0,26,0.58,141.2,83.9,65,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,safedata-app-vm-01,app,private,UK West,63.2,85.7,88.97,0,27,1.55,129.2,117.3,254,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,safedata-app-vm-02,app,private,UK West,68.7,65.7,89.02,0,33,1.53,152.5,83.6,185,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,safedata-db-01,db,restricted,UK West,49.4,85.3,203.32,0,6,0.0,124.9,84.6,432,0,,
2025-06-27 16:00:00,2025-06-27,27,16,Friday,0,safedata-bastion-01,bastion,bastion,UK West,14.6,15.0,19.26,0,3,0.0,143.9,87.5,16,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,medicore-web-vm-01,web,private,UK South,58.2,71.3,63.85,0,28,0.79,105.9,108.5,59,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,medicore-web-vm-02,web,private,UK South,55.7,69.0,62.95,0,36,1.32,114.9,71.9,50,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,medicore-app-vm-01,app,private,UK South,78.2,86.2,88.63,1,21,0.74,128.3,87.7,176,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,medicore-app-vm-02,app,private,UK South,47.8,93.6,88.87,0,28,1.08,85.4,92.0,184,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,medicore-app-vm-03,app,private,UK South,49.1,85.7,88.91,0,32,1.06,147.3,82.0,226,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,medicore-db-primary,db,restricted,UK South,42.7,97.0,202.94,0,5,0.0,190.4,114.9,285,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,medicore-db-replica,db,restricted,UK South,46.2,78.2,202.7,0,3,0.0,123.0,121.2,469,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,medicore-bastion-01,bastion,bastion,UK South,3.7,24.4,19.04,0,1,0.0,116.5,54.8,15,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,safedata-web-vm-01,web,private,UK West,56.0,59.7,63.47,0,27,0.38,72.7,80.9,60,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,safedata-web-vm-02,web,private,UK West,73.8,78.9,63.7,0,30,1.42,91.3,77.9,70,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,safedata-app-vm-01,app,private,UK West,67.9,78.9,88.8,0,33,0.39,170.6,74.5,140,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,safedata-app-vm-02,app,private,UK West,53.7,65.9,89.14,0,23,1.4,106.7,47.6,198,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,safedata-db-01,db,restricted,UK West,57.9,85.0,203.62,0,3,0.0,139.0,105.3,423,0,,
2025-06-27 17:00:00,2025-06-27,27,17,Friday,0,safedata-bastion-01,bastion,bastion,UK West,8.1,26.0,19.44,0,2,0.0,110.4,104.7,15,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,medicore-web-vm-01,web,private,UK South,64.0,77.4,63.29,0,27,0.13,112.5,94.3,65,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,medicore-web-vm-02,web,private,UK South,44.4,74.3,64.01,0,34,0.97,120.1,104.6,49,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,medicore-app-vm-01,app,private,UK South,61.0,71.3,89.07,0,19,0.3,152.9,58.3,156,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,medicore-app-vm-02,app,private,UK South,64.3,84.3,88.67,0,27,0.27,164.5,57.6,160,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,medicore-app-vm-03,app,private,UK South,90.8,75.5,88.55,0,33,0.92,132.2,102.2,186,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,medicore-db-primary,db,restricted,UK South,55.7,83.0,202.84,0,2,0.0,98.8,64.8,512,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,medicore-db-replica,db,restricted,UK South,46.9,81.0,202.91,0,3,0.0,157.2,81.6,308,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,medicore-bastion-01,bastion,bastion,UK South,10.5,29.3,19.44,0,6,0.0,113.9,72.1,12,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,safedata-web-vm-01,web,private,UK West,57.9,56.4,63.14,1,40,1.38,113.0,88.7,47,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,safedata-web-vm-02,web,private,UK West,59.9,73.1,63.44,0,21,1.58,110.4,92.2,67,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,safedata-app-vm-01,app,private,UK West,74.2,74.5,89.1,0,34,0.65,119.2,60.8,180,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,safedata-app-vm-02,app,private,UK West,49.5,74.6,88.7,0,23,0.85,82.0,94.7,187,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,safedata-db-01,db,restricted,UK West,46.5,82.9,203.01,0,1,0.0,100.7,87.2,390,0,,
2025-06-27 18:00:00,2025-06-27,27,18,Friday,0,safedata-bastion-01,bastion,bastion,UK West,11.8,26.8,19.21,1,0,0.0,168.4,61.9,14,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,medicore-web-vm-01,web,private,UK South,17.4,58.2,63.15,1,3,0.11,22.7,8.0,18,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,medicore-web-vm-02,web,private,UK South,8.6,40.1,63.47,0,6,0.21,15.5,18.8,34,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,medicore-app-vm-01,app,private,UK South,19.8,63.1,88.88,0,1,0.14,20.2,11.2,30,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,medicore-app-vm-02,app,private,UK South,19.4,57.3,88.29,2,7,0.3,19.2,10.6,88,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,medicore-app-vm-03,app,private,UK South,27.7,68.8,88.76,0,4,0.37,25.1,7.1,84,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,medicore-db-primary,db,restricted,UK South,15.8,51.3,202.81,0,0,0.0,31.0,17.3,196,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,medicore-db-replica,db,restricted,UK South,12.3,69.2,202.98,0,2,0.0,8.3,18.3,65,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,medicore-bastion-01,bastion,bastion,UK South,2.0,15.8,18.87,1,1,0.0,24.0,0.0,2,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,safedata-web-vm-01,web,private,UK West,16.4,44.0,63.59,0,7,0.23,24.8,12.8,18,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,safedata-web-vm-02,web,private,UK West,21.6,62.0,63.36,1,4,0.43,29.7,4.9,6,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,safedata-app-vm-01,app,private,UK West,19.2,53.2,89.14,2,5,0.17,12.4,13.7,58,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,safedata-app-vm-02,app,private,UK West,19.7,57.9,88.69,2,7,0.39,19.0,5.0,76,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,safedata-db-01,db,restricted,UK West,17.6,59.6,202.49,1,4,0.0,9.5,23.6,0,0,,
2025-06-27 19:00:00,2025-06-27,27,19,Friday,0,safedata-bastion-01,bastion,bastion,UK West,3.8,12.0,18.55,0,0,0.0,19.3,8.1,0,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,medicore-web-vm-01,web,private,UK South,21.4,47.5,63.23,0,2,0.05,12.8,11.3,3,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,medicore-web-vm-02,web,private,UK South,25.9,56.0,63.25,0,5,0.01,18.4,17.4,6,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,medicore-app-vm-01,app,private,UK South,9.5,58.1,88.71,1,4,0.19,18.0,6.5,73,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,medicore-app-vm-02,app,private,UK South,27.5,66.3,88.88,0,2,0.32,19.8,22.9,32,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,medicore-app-vm-03,app,private,UK South,26.8,66.1,88.96,1,7,0.16,18.4,21.7,20,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,medicore-db-primary,db,restricted,UK South,14.9,55.5,202.85,1,1,0.0,23.9,14.4,0,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,medicore-db-replica,db,restricted,UK South,19.1,77.0,203.39,0,1,0.0,8.1,17.0,132,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,medicore-bastion-01,bastion,bastion,UK South,4.0,12.8,19.34,0,1,0.0,16.1,18.0,2,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,safedata-web-vm-01,web,private,UK West,8.1,54.0,63.47,0,5,0.41,35.0,9.3,0,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,safedata-web-vm-02,web,private,UK West,19.6,57.4,62.7,3,6,0.02,12.6,12.6,9,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,safedata-app-vm-01,app,private,UK West,25.8,57.9,88.45,0,7,0.13,11.6,15.5,33,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,safedata-app-vm-02,app,private,UK West,27.8,69.9,88.77,1,7,0.48,23.7,17.4,34,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,safedata-db-01,db,restricted,UK West,11.5,75.2,202.87,0,0,0.0,17.7,8.8,86,0,,
2025-06-27 20:00:00,2025-06-27,27,20,Friday,0,safedata-bastion-01,bastion,bastion,UK West,2.0,17.2,19.3,3,0,0.0,25.0,10.2,4,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,medicore-web-vm-01,web,private,UK South,17.1,58.4,63.48,0,6,0.33,15.3,5.1,0,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,medicore-web-vm-02,web,private,UK South,2.0,55.7,63.4,2,7,0.08,18.1,9.2,9,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,medicore-app-vm-01,app,private,UK South,26.3,53.1,88.17,0,3,0.36,23.7,18.7,10,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,medicore-app-vm-02,app,private,UK South,20.5,54.9,89.16,0,4,0.19,0.0,12.0,31,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,medicore-app-vm-03,app,private,UK South,36.9,69.3,87.96,0,4,0.43,13.0,13.0,43,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,medicore-db-primary,db,restricted,UK South,11.2,67.6,203.21,0,0,0.0,16.3,10.7,53,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,medicore-db-replica,db,restricted,UK South,13.9,69.3,202.6,0,1,0.0,11.0,6.3,273,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,medicore-bastion-01,bastion,bastion,UK South,3.6,26.3,19.06,0,0,0.0,6.0,15.8,0,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,safedata-web-vm-01,web,private,UK West,26.6,49.5,63.41,0,6,0.01,18.6,16.7,0,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,safedata-web-vm-02,web,private,UK West,14.7,43.7,63.28,1,5,0.05,10.1,15.6,0,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,safedata-app-vm-01,app,private,UK West,10.0,45.8,88.7,1,7,0.27,8.3,12.4,55,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,safedata-app-vm-02,app,private,UK West,20.6,65.0,88.69,1,8,0.36,0.3,1.0,45,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,safedata-db-01,db,restricted,UK West,15.5,58.6,203.48,0,0,0.0,18.5,11.6,293,0,,
2025-06-27 21:00:00,2025-06-27,27,21,Friday,0,safedata-bastion-01,bastion,bastion,UK West,3.8,18.5,18.73,0,2,0.0,24.6,5.4,3,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,medicore-web-vm-01,web,private,UK South,11.8,65.8,63.06,0,4,0.42,11.9,17.2,0,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,medicore-web-vm-02,web,private,UK South,25.4,54.9,64.05,0,1,0.03,2.3,16.8,21,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,medicore-app-vm-01,app,private,UK South,17.8,56.8,88.65,1,8,0.32,14.5,1.6,64,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,medicore-app-vm-02,app,private,UK South,24.1,47.3,88.8,0,5,0.21,22.5,17.3,44,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,medicore-app-vm-03,app,private,UK South,28.4,63.5,88.62,0,9,0.03,21.1,0.0,14,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,medicore-db-primary,db,restricted,UK South,15.0,57.3,202.93,0,2,0.0,13.1,16.4,141,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,medicore-db-replica,db,restricted,UK South,16.8,66.9,202.84,0,1,0.0,16.9,18.6,53,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,medicore-bastion-01,bastion,bastion,UK South,2.0,12.0,18.91,0,0,0.0,20.6,15.9,5,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,safedata-web-vm-01,web,private,UK West,11.5,57.5,63.19,0,10,0.08,25.8,21.2,21,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,safedata-web-vm-02,web,private,UK West,16.7,63.7,63.63,0,3,0.5,13.0,21.3,27,0,,
2025-06-27 22:00:00,2025-06-27,27,22,Friday,0,safedata-app-vm-01,app,private,UK West,17.8,69.2,88.57,0,9,0.01,14.4,14.0,43,0,,
